Time,VE,VN,VD,V,CoG,velHeading,CoG,slip,Gyro-z,
285726.8,-8.33,-15.97,0.13,18.01193493,207.54,-152.4533193,-152.46,-0.00668067,-11.13586283,
285727,-7.7,-16.29,0.16,18.01816028,205.3,-154.7007122,-154.7,0.000712175,-10.32789157,
285727.2,-7.12,-16.53,0.18,17.99820269,203.29,-156.6969087,-156.71,-0.013091345,-10.56698823,
285727.4,-6.46,-16.76,0.13,17.96188186,201.09,-158.9212657,-158.91,0.011265701,-10.43008328,
285727.6,-5.88,-16.95,0.17,17.94092807,199.12,-160.868204,-160.88,-0.011795968,-10.08952178,
285727.8,-5.18,-17.06,0.18,17.82907737,196.89,-163.1099142,-163.11,-8.58152E-05,-10.01995287,
285728,-4.64,-17.2,0.18,17.81487019,195.09,-164.9028448,-164.91,-0.007155158,-9.769287513,
285728.2,-3.94,-17.34,0.22,17.78199089,192.8,-167.1985903,-167.2,-0.001409703,-10.3649734,
285728.4,-3.39,-17.47,0.21,17.79587031,190.97,-169.0184065,-169.03,-0.011593492,-10.53500191,
285728.6,-2.72,-17.58,0.18,17.78917648,188.81,-171.2048628,-171.19,0.014862812,-10.77570676,
285728.8,-2.09,-17.67,0.23,17.79317285,186.76,-173.2544204,-173.24,0.014420353,-10.56715631,
285729,-1.39,-17.73,0.25,17.78440328,184.47,-175.5172833,-175.53,-0.012716702,-10.61317839,
285729.2,-0.81,-17.77,0.14,17.78845131,182.6,-177.390125,-177.4,-0.009875001,-10.4816584,
285729.4,-0.16,-17.82,0.14,17.82071828,180.5,-179.4855736,-179.5,-0.014426397,-10.35349024,
285729.6,0.53,-17.81,0.17,17.81788427,178.3,178.295463,178.3,0.004536997,-10.28632413,
285729.8,1.18,-17.82,0.12,17.85902573,176.23,176.2115341,176.23,0.018465876,-10.61745293,
285730,1.82,-17.81,0.06,17.90275119,174.17,174.165211,174.17,0.004788997,-10.8003224,
285730.2,2.44,-17.77,-0.04,17.93673605,172.19,172.1816038,172.19,0.00839615,-10.59838154,
285730.4,3.06,-17.53,-0.07,17.79506954,170.11,170.0983341,170.11,0.011665934,-10.56621813,
285730.6,3.78,-17.39,0,17.79608103,167.75,167.7365941,167.75,0.013405862,-10.27297247,
285730.8,4.36,-17.23,0.07,17.77308358,165.79,165.7995633,165.79,-0.00956329,-10.07009436,
285731,5,-16.96,0.01,17.68167413,163.56,163.5738863,163.56,-0.01388634,-7.450695101,
285731.2,5.56,-16.75,-0.01,17.6486855,161.63,161.6369147,161.63,-0.006914687,-5.44703407,
285731.4,5.97,-16.63,-0.06,17.66911996,160.25,160.2523808,160.25,-0.002380826,-3.158056858,
285731.6,6.3,-16.62,-0.1,17.77398098,159.25,159.2402172,159.25,0.00978281,-2.194192946,
285731.8,6.55,-16.51,-0.15,17.76182986,158.36,158.3603241,158.36,-0.000324119,-0.054108768,
285732,6.72,-16.59,-0.2,17.89934356,157.94,157.9489373,157.94,-0.008937281,0.486917876,
285732.2,6.77,-16.72,-0.29,18.03860582,157.96,157.9567629,157.96,0.003237056,0.555763845,
285732.4,6.71,-16.77,-0.29,18.06258564,158.21,158.1927001,158.21,0.017299872,0.934810282,
285732.6,6.66,-16.9,-0.23,18.16495527,158.48,158.4914513,158.48,-0.011451281,1.805657402,
285732.8,6.67,-17.02,-0.31,18.28029814,158.59,158.6001899,158.59,-0.010189868,2.212282916,
285733,6.6,-17.05,-0.38,18.28284715,158.85,158.8387402,158.85,0.011259817,2.100472402,
285733.2,6.53,-17.25,-0.41,18.44460355,159.27,159.2658036,159.27,0.004196381,2.191390187,
285733.4,6.4,-17.32,-0.38,18.46462564,159.72,159.7199719,159.72,2.8133E-05,2.23605886,
285733.6,6.35,-17.46,-0.46,18.57886164,160.02,160.0142587,160.02,0.005741295,2.050133707,
285733.8,6.21,-17.59,-0.43,18.65401297,160.55,160.5548539,160.55,-0.004853889,2.099728883,
285734,6.04,-17.67,-0.47,18.67379179,161.13,161.1284279,161.13,0.001572052,2.236195727,
285734.2,5.99,-17.77,-0.49,18.75241318,161.38,161.3718115,161.38,0.008188493,2.215874046,
285734.4,5.84,-17.87,-0.58,18.80006649,161.9,161.9023647,161.9,-0.002364737,2.18856454,
285734.6,5.72,-17.97,-0.63,18.85840131,162.34,162.3432958,162.34,-0.003295806,1.898169035,
285734.8,5.61,-18.08,-0.68,18.93035921,162.77,162.7615309,162.77,0.008469066,0.929344404,
285735,5.46,-18.11,-0.6,18.91517116,163.22,163.2224195,163.22,-0.002419475,0.944651728,
285735.2,5.44,-18.25,-0.63,19.04353171,163.42,163.4016184,163.42,0.018381634,1.0579435,
285735.4,5.36,-18.25,-0.61,19.02083332,163.63,163.6325586,163.63,-0.002558616,1.150178164,
285735.6,5.34,-18.35,-0.59,19.11120352,163.78,163.7745723,163.78,0.005427669,1.112746542,
285735.8,5.3,-18.4,-0.63,19.14810696,163.92,163.9312992,163.92,-0.011299169,1.421170287,
285736,5.22,-18.48,-0.62,19.2030935,164.23,164.2267368,164.23,0.003263176,1.391864425,
285736.2,5.14,-18.53,-0.66,19.22967758,164.48,164.4966229,164.48,-0.016622917,1.473061216,
285736.4,5.04,-18.53,-0.61,19.20318984,164.78,164.7841339,164.78,-0.004133937,1.489641954,
285736.6,4.92,-18.51,-0.62,19.15271521,165.1,165.114831,165.1,-0.014831045,1.083651297,
285736.8,4.82,-18.46,-0.6,19.07888886,165.36,165.3664919,165.36,-0.006491882,1.172873509,
285737,4.73,-18.36,-0.63,18.9594963,165.55,165.5533038,165.55,-0.003303831,1.03156108,
285737.2,4.64,-18.32,-0.59,18.89846555,165.8,165.7872814,165.8,0.012718617,0.861514068,
285737.4,4.53,-18.21,-0.51,18.764994,166.01,166.0304053,166.01,-0.020405334,0.554671455,
285737.6,4.42,-18.07,-0.44,18.60272292,166.25,166.2550885,166.25,-0.005088493,0.388572535,
285737.8,4.39,-18.02,-0.45,18.5470348,166.3,166.3084112,166.3,-0.008411177,0.377940869,
285738,4.37,-17.86,-0.41,18.38685672,166.25,166.250951,166.25,-0.000951017,0.360832085,
285738.2,4.31,-17.82,-0.4,18.33380757,166.41,166.4033769,166.41,0.006623148,0.200183784,
285738.4,4.25,-17.71,-0.37,18.21281417,166.51,166.5054903,166.51,0.004509666,0.287774694,
285738.6,4.22,-17.59,-0.26,18.08912657,166.51,166.5091946,166.51,0.000805353,0.373027313,
285738.8,4.14,-17.48,-0.2,17.96357425,166.66,166.6754687,166.66,-0.015468738,0.289018284,
285739,4.17,-17.45,-0.24,17.94133217,166.57,166.5601626,166.57,0.009837401,-0.047173655,
285739.2,4.15,-17.33,-0.22,17.81997194,166.54,166.5330303,166.54,0.006969714,0.397598331,
285739.4,4.07,-17.27,-0.18,17.7431057,166.75,166.7391408,166.75,0.010859204,0.473821686,
285739.6,4.04,-17.15,-0.09,17.61942394,166.76,166.744584,166.76,0.015415961,-0.032922885,
285739.8,4.03,-17.08,-0.03,17.54899712,166.72,166.72396,166.72,-0.003959996,0.12941151,
285740,4.01,-17.01,-0.01,17.47627535,166.74,166.7350757,166.74,0.004924263,0.149819427,
285740.2,3.95,-16.94,-0.01,17.39442727,166.86,166.8745317,166.86,-0.014531696,0.199121912,
285740.4,3.97,-16.9,-0.02,17.36003744,166.78,166.7802682,166.78,-0.000268183,0.014510632,
285740.6,3.91,-16.77,0.01,17.21978513,166.89,166.8756985,166.89,0.014301455,-0.00462364,
285740.8,3.9,-16.73,0.08,17.17855931,166.87,166.8778872,166.87,-0.007887247,0.108729167,
285741,3.87,-16.62,0.02,17.0646213,166.9,166.8921357,166.9,0.007864331,0.26872897,
285741.2,3.81,-16.6,0.04,17.03162059,167.08,167.0734634,167.08,0.006536639,0.0975142,
285741.4,3.8,-16.5,0.05,16.93192251,167.02,167.0307465,167.02,-0.010746544,0.243643084,
285741.6,3.81,-16.47,0.05,16.90494011,166.98,166.9748986,166.98,0.005101375,-0.032346982,
285741.8,3.76,-16.37,0.04,16.79626447,167.06,167.06419,167.06,-0.004190048,0.086928078,
285742,3.72,-16.31,0.06,16.72885232,167.14,167.1517093,167.14,-0.011709313,0.125170033,
285742.2,3.72,-16.24,0.03,16.66061223,167.1,167.0981782,167.1,0.001821837,0.339208784,
285742.4,3.69,-16.15,0.03,16.56618846,167.11,167.1298151,167.11,-0.019815074,0.275544556,
285742.6,3.69,-16.12,0.05,16.53694349,167.1,167.1066629,167.1,-0.006662865,0.194603696,
285742.8,3.65,-16.04,0.05,16.45004863,167.18,167.1802957,167.18,-0.000295738,0.16414834,
285743,3.64,-15.98,0.02,16.38932579,167.18,167.1678422,167.18,0.012157777,0.024504897,
285743.2,3.6,-15.86,0.08,16.26344367,167.22,167.2113493,167.22,0.008650733,0.040241317,
285743.4,3.6,-15.83,0.08,16.23418923,167.2,167.1879122,167.2,0.012087801,0.117178366,
285743.6,3.55,-15.73,0.1,16.12561317,167.28,167.2823524,167.28,-0.002352375,-0.080721225,
285743.8,3.54,-15.68,0.04,16.07463841,167.27,167.2778874,167.27,-0.007887425,0.053628117,
285744,3.51,-15.58,0.01,15.97048841,167.31,167.3038661,167.31,0.006133946,0.324258653,
285744.2,3.42,-15.54,-0.04,15.91188235,167.59,167.5883614,167.59,0.001638589,1.451618015,
285744.4,3.38,-15.47,0.03,15.83493922,167.67,167.6752726,167.67,-0.005272566,2.520932769,
285744.6,3.42,-15.37,0.03,15.74589788,167.45,167.4554051,167.45,-0.005405068,3.946726696,
285744.8,3.15,-15.35,-0.03,15.66987556,168.42,168.4032325,168.42,0.016767522,4.944492135,
285745,2.92,-15.21,-0.03,15.48775323,169.15,169.1326372,169.15,0.017362759,5.946512923,
285745.2,2.69,-15.2,-0.05,15.43619448,169.98,169.9640679,169.98,0.015932107,6.696856651,
285745.4,2.31,-15.12,-0.06,15.2954405,171.3,171.3136454,171.3,-0.013645419,6.670361871,
285745.6,1.92,-15.13,-0.04,15.25133765,172.77,172.7678105,172.77,0.002189527,6.649019239,
285745.8,1.55,-15.08,-0.01,15.1594492,174.12,174.1314537,174.12,-0.011453686,6.723814743,
285746,1.16,-15.02,-0.01,15.06472701,175.59,175.5837926,175.59,0.006207374,6.813207344,
285746.2,0.83,-14.95,-0.05,14.97302241,176.84,176.8222925,176.84,0.017707504,7.297546025,
285746.4,0.47,-14.89,-0.08,14.89741588,178.2,178.19207,178.2,0.007930037,8.999269676,
285746.6,0.07,-14.81,-0.09,14.81016543,179.71,179.7291914,179.71,-0.019191445,10.1626661,
285746.8,-0.4,-14.78,-0.07,14.78541173,181.53,-178.4497484,-178.47,-0.020251613,10.21176375,
285747,-0.9,-14.77,-0.12,14.79739504,183.5,-176.5130317,-176.5,0.013031704,9.906344131,
285747.2,-1.4,-14.66,-0.07,14.72669685,185.46,-174.5449134,-174.54,0.004913375,10.32613311,
285747.4,-1.97,-14.66,-0.12,14.79177136,187.65,-172.3464841,-172.35,-0.003515888,10.25916305,
285747.6,-2.45,-14.52,-0.12,14.72524703,189.58,-170.4225363,-170.42,0.002536267,10.34024447,
285747.8,-2.99,-14.46,-0.1,14.76589652,191.67,-168.3171822,-168.33,-0.012817792,10.01831324,
285748,-3.5,-14.31,-0.12,14.73180573,193.74,-166.2561757,-166.26,-0.003824347,10.11352406,
285748.2,-3.98,-14.15,-0.08,14.6990782,195.72,-164.2901896,-164.28,0.010189567,12.62512401,
285748.4,-4.42,-13.98,-0.07,14.66208716,197.53,-162.4548192,-162.47,-0.015180812,13.05976718,
285748.6,-5.04,-13.68,0,14.57888885,200.23,-159.7751406,-159.77,0.005140569,13.63149447,
285748.8,-5.64,-13.45,0.04,14.58465289,202.74,-157.2501923,-157.26,-0.009807685,13.12601222,
285749,-6.2,-13.02,0.05,14.42083215,205.46,-154.5366549,-154.54,-0.003345062,13.31326812,
285749.2,-6.77,-12.72,0.09,14.40941706,208.02,-151.9766317,-151.98,-0.00336826,12.85216994,
285749.4,-7.32,-12.31,0.03,14.32195866,210.74,-149.2626536,-149.26,0.002653584,12.85034559,
285749.6,-7.84,-11.91,0.04,14.25881131,213.35,-146.6442748,-146.65,-0.005725204,11.96417265,
285749.8,-8.29,-11.5,0.06,14.17653343,215.8,-144.2133138,-144.2,0.013313828,10.26488093,
285750,-8.65,-11.1,0.1,14.07240207,217.95,-142.0714522,-142.05,0.02145222,9.307388015,
285750.2,-8.98,-10.72,0.06,13.98423398,219.96,-140.0475439,-140.04,0.007543876,8.693841968,
285750.4,-9.12,-10.14,0.06,13.63796172,221.97,-138.0315239,-138.03,0.00152386,8.14358839,
285750.6,-9.25,-9.69,0.03,13.39621588,223.66,-136.3308136,-136.34,-0.009186419,7.616551961,
285750.8,-9.32,-9.26,0.01,13.1381125,225.19,-134.8149766,-134.81,0.004976597,6.821718503,
285751,-9.35,-8.79,0.05,12.8330277,226.77,-133.2317834,-133.23,0.001783373,6.02428065,
285751.2,-9.33,-8.39,0.05,12.54754956,228.04,-131.9634538,-131.96,0.003453807,5.447200067,
285751.4,-9.25,-7.98,0.06,12.21650114,229.23,-130.7844289,-130.77,0.014428893,4.95396321,
285751.6,-9.22,-7.62,-0.02,11.96130428,230.45,-129.5725131,-129.55,0.022513116,4.849879646,
285751.8,-9.11,-7.21,-0.05,11.6179258,231.66,-128.3594299,-128.34,0.019429853,4.446778446,
285752,-8.89,-6.88,-0.04,11.24128551,232.28,-127.7364048,-127.72,0.016404756,3.62878818,
285752.2,-8.74,-6.54,-0.06,10.9160066,233.16,-126.8069122,-126.84,-0.033087795,2.559437129,
285752.4,-8.46,-6.28,-0.07,10.53612832,233.41,-126.5871189,-126.59,-0.00288105,2.653728721,
285752.6,-8.09,-5.8,0.03,9.954300578,234.36,-125.638044,-125.64,-0.001956003,1.725971923,
285752.8,-8.02,-5.65,-0.02,9.810346579,234.81,-125.1642659,-125.19,-0.025734136,0.632652112,
285753,-7.56,-5.22,-0.09,9.187056112,235.36,-124.6241551,-124.64,-0.01584492,0.295351138,
285753.2,-7.29,-5.1,0.01,8.896858996,235.03,-124.9761926,-124.97,0.006192636,0.692738158,
285753.4,-6.99,-4.76,-0.12,8.456813821,235.75,-124.2537992,-124.25,0.003799215,0.289464025,
285753.6,-6.66,-4.56,-0.11,8.071505436,235.6,-124.3988451,-124.4,-0.001154864,0.567120996,
285753.8,-6.26,-4.38,0.01,7.640157066,235.03,-124.9797329,-124.97,0.009732877,2.344356389,
285754,-5.95,-4.06,-0.03,7.203200677,235.68,-124.3077878,-124.32,-0.012212155,5.165017714,
285754.2,-5.56,-3.77,-0.01,6.717626069,235.85,-124.1395297,-124.15,-0.010470261,8.427086697,
285754.4,-5.33,-3.4,0.02,6.322096171,237.48,-122.5337498,-122.52,0.013749832,13.24959557,
285754.6,-5.01,-2.96,-0.04,5.819080683,239.44,-120.5753738,-120.56,0.01537376,16.57130648,
285754.8,-4.75,-2.58,-0.04,5.405450953,241.44,-118.5089465,-118.56,-0.051053494,20.63159706,
285755,-4.41,-1.91,-0.03,4.805850601,246.56,-113.4177536,-113.44,-0.022246371,25.69786716,
285755.2,-4.13,-1.48,-0.05,4.387174489,250.28,-109.715319,-109.72,-0.004680955,29.99611577,
285755.4,-4,-0.97,0.02,4.115932458,256.42,-103.6310944,-103.58,0.051094443,36.47200434,
285755.6,-3.87,-0.5,-0.03,3.902166065,262.7,-97.36177442,-97.3,0.061774421,39.1922842,
285755.8,-3.76,0.04,-0.03,3.76021276,270.54,-89.39049342,-89.46,-0.069506577,42.00689034,
285756,-3.53,0.55,-0.05,3.572590097,278.83,-81.1440992,-81.17,-0.025900799,44.84517347,
285756.2,-3.41,1.08,-0.02,3.576940033,287.64,-72.4261961,-72.36,0.0661961,46.96752025,
285756.4,-3.21,1.71,-0.04,3.637059252,298.03,-61.95531305,-61.97,-0.014686948,47.95936967,
285756.6,-3.11,2.08,-0.03,3.741456935,303.74,-56.22498698,-56.26,-0.035013023,50.83825016,
285756.8,-2.67,2.83,-0.03,3.890732579,316.68,-43.33368364,-43.32,0.013683638,52.70387893,
285757,-2.29,3.32,-0.06,4.033174928,325.44,-34.59632133,-34.56,0.03632133,54.82788059,
285757.2,-1.72,3.83,0.05,4.198487823,335.79,-24.18418859,-24.21,-0.025811413,56.2614662,
285757.4,-0.96,4.31,0.12,4.415620002,347.47,-12.55695597,-12.53,0.026955965,55.24137186,
285757.6,-0.14,4.53,0.04,4.532162839,358.17,-1.77016706,-1.83,-0.05983294,53.80509539,
285757.8,0.68,4.69,0.08,4.739039987,8.19,8.249788977,8.19,-0.059788977,48.49135411,
285758,1.7,4.66,0.06,4.960403209,20.05,20.04231674,20.05,0.007683255,42.17857096,
285758.2,2.48,4.51,0.07,5.146892266,28.81,28.80591668,28.81,0.004083324,35.50285927,
285758.4,3.21,4.31,0.09,5.374030145,36.69,36.67798842,36.69,0.012011579,28.84503341,
285758.6,3.79,4.09,0.04,5.57603802,42.76,42.81974155,42.76,-0.05974155,22.17221002,
285758.8,4.32,3.78,0,5.740278739,48.83,48.81407483,48.83,0.015925166,13.94647441,
285759,4.76,3.68,0.03,6.016643583,52.31,52.29205896,52.31,0.017941035,7.041304281,
285759.2,5.12,3.58,0.01,6.247463485,55.06,55.03803266,55.06,0.02196734,2.455457602,
285759.4,5.47,3.74,0.05,6.626348919,55.63,55.63843462,55.63,-0.00843462,0.07581553,
285759.6,5.78,3.86,-0.01,6.950395672,56.28,56.2642056,56.28,0.015794395,-1.916827279,
285759.8,6.12,4.13,0.02,7.383176823,55.96,55.98708214,55.96,-0.027082137,-2.008695732,
285760,6.56,4.39,0.05,7.893395974,56.2,56.20927239,56.2,-0.009272389,-2.311219418,
285760.2,6.82,4.76,-0.01,8.316850365,55.06,55.08699284,55.06,-0.026992844,-3.663471604,
285760.4,7.08,4.98,0.05,8.656026802,54.85,54.87783629,54.85,-0.02783629,-4.918963051,
285760.6,7.23,5.22,0.06,8.917471615,54.15,54.17102822,54.15,-0.021028224,-6.933559998,
285760.8,7.3,5.57,0.02,9.182314523,52.67,52.65587236,52.67,0.01412764,-6.90480114,
285761,7.45,5.87,-0.01,9.484692931,51.73,51.76473693,51.73,-0.034736928,-6.650209655,
285761.2,7.46,6.22,0.01,9.712878049,50.17,50.17932325,50.17,-0.009323245,-6.594130193,
285761.4,7.47,6.46,0.09,9.875854393,49.16,49.1469957,49.16,0.013004303,-6.995653728,
285761.6,7.58,6.96,0.09,10.29067539,47.42,47.44166964,47.42,-0.021669641,-7.15383242,
285761.8,7.56,7.25,0,10.47454534,46.17,46.19912885,46.17,-0.029128852,-6.84329834,
285762,7.64,7.7,0.04,10.847101,44.78,44.7758977,44.78,0.004102297,-6.698267856,
285762.2,7.61,8.04,0.05,11.07039746,43.43,43.42613494,43.43,0.00386506,-6.817426627,
285762.4,7.62,8.44,0.02,11.37092784,42.08,42.0770999,42.08,0.002900095,-6.721300975,
285762.6,7.59,8.77,0.04,11.59831884,40.89,40.87456338,40.89,0.015436619,-6.840254215,
285762.8,7.54,9.2,0.05,11.89502417,39.35,39.33685397,39.35,0.013146034,-7.610039008,
285763,7.48,9.54,0.07,12.12278846,38.09,38.09882654,38.09,-0.008826536,-9.21692753,
285763.2,7.4,9.97,0.03,12.4161548,36.59,36.5837903,36.59,0.0062097,-9.093065128,
285763.4,7.19,10.37,-0.01,12.61875588,34.74,34.73535706,34.74,0.004642941,-8.778528394,
285763.6,7.02,10.82,0.01,12.89778276,32.99,32.97544755,32.99,0.01455245,-9.182586735,
285763.8,6.74,11.23,0.07,13.09734706,30.99,30.97125893,30.99,0.018741074,-9.205180124,
285764,6.5,11.66,0.09,13.34936703,29.15,29.13797974,29.15,0.012020262,-9.308816097,
285764.2,6.28,12.1,0.07,13.63262264,27.41,27.42968562,27.41,-0.019685621,-9.315894319,
285764.4,5.92,12.5,0.09,13.83099418,25.37,25.34223511,25.37,0.027764892,-9.379449424,
285764.6,5.62,12.93,0.04,14.09855666,23.49,23.49208407,23.49,-0.00208407,-9.44013218,
285764.8,5.25,13.29,0.01,14.28938767,21.57,21.5556981,21.57,0.014301902,-8.760174632,
285765,4.95,13.69,0.07,14.55742422,19.88,19.87886524,19.88,0.00113476,-8.379566714,
285765.2,4.58,13.98,0.06,14.71111145,18.14,18.13935843,18.14,0.00064157,-8.567085716,
285765.4,4.25,14.36,0.07,14.97571701,16.49,16.4866993,16.49,0.003300695,-8.621490411,
285765.6,3.83,14.48,0.06,14.97796048,14.83,14.81560357,14.83,0.014396428,-8.647381776,
285765.8,3.39,14.67,0.06,15.05659324,13,13.01173023,13,-0.011730226,-8.818866812,
285766,2.95,14.8,0.04,15.09113978,11.28,11.27270325,11.28,0.007296747,-8.545039793,
285766.2,2.53,14.89,0.08,15.10341021,9.64,9.643183434,9.64,-0.003183434,-8.554185116,
285766.4,2.11,15.06,0.06,15.20709374,7.99,7.975580493,7.99,0.014419507,-8.475894428,
285766.6,1.62,15.12,0.04,15.20653807,6.11,6.115503566,6.11,-0.005503566,-8.516399999,
285766.8,1.22,15.2,0.05,15.24888193,4.6,4.588902898,4.6,0.011097102,-8.052379532,
285767,0.77,15.31,0.08,15.32935093,2.89,2.879203675,2.89,0.010796325,-8.026534637,
285767.2,0.37,15.32,0.07,15.32446736,1.39,1.3835064,1.39,0.0064936,-8.018334202,
285767.4,-0.05,15.44,0.07,15.44008096,359.83,-0.185542679,-0.17,0.015542679,-7.505379541,
285767.6,-0.48,15.48,0.03,15.48744007,358.22,-1.776044253,-1.78,-0.003955747,-7.020805967,
285767.8,-0.89,15.59,-0.05,15.61538344,356.75,-3.267348027,-3.25,0.017348027,-5.881864504,
285768,-1.34,15.67,-0.08,15.72718983,355.12,-4.88768453,-4.88,0.00768453,-5.732955979,
285768.2,-1.65,15.82,-0.11,15.9058134,354.04,-5.954327232,-5.96,-0.005672768,-4.837521195,
285768.4,-1.98,15.99,-0.2,16.11212277,352.94,-7.05885497,-7.06,-0.00114503,-3.762183849,
285768.6,-2.29,16.06,-0.13,16.22244433,351.87,-8.115117842,-8.13,-0.014882158,-2.977883338,
285768.8,-2.51,16.22,-0.07,16.41305883,351.21,-8.79658933,-8.79,0.00658933,-2.808266114,
285769,-2.72,16.37,-0.08,16.59443581,350.57,-9.433941103,-9.43,0.003941103,-2.421024791,
285769.2,-2.92,16.49,-0.06,16.74653696,349.97,-10.0416727,-10.03,0.011672705,-1.688656361,
285769.4,-3.03,16.63,-0.04,16.90378064,349.68,-10.32606825,-10.32,0.00606825,-1.780922929,
285769.6,-3.2,16.79,-0.08,17.09222338,349.22,-10.79057016,-10.78,0.010570155,-1.379283104,
285769.8,-3.35,16.99,-0.09,17.3171187,348.83,-11.15420254,-11.17,-0.015797461,-1.257610335,
285770,-3.44,17.03,-0.05,17.3739604,348.57,-11.41988022,-11.43,-0.010119783,-1.089646377,
285770.2,-3.53,17.26,-0.03,17.61727845,348.44,-11.55868249,-11.56,-0.001317514,-0.772607204,
285770.4,-3.66,17.37,-0.07,17.75140839,348.1,-11.89863206,-11.9,-0.001367937,-0.792669949,
285770.6,-3.76,17.55,-0.09,17.94826175,347.92,-12.0925275,-12.08,0.012527496,-0.600445696,
285770.8,-3.8,17.64,-0.05,18.04465572,347.83,-12.15685187,-12.17,-0.013148125,-0.457848293,
285771,-3.89,17.82,-0.04,18.2396409,347.7,-12.31415397,-12.3,0.014153973,-0.432911295,
285771.2,-3.93,17.93,-0.08,18.35564763,347.64,-12.36291009,-12.36,0.002910093,-0.207168603,
285771.4,-3.99,18.09,-0.09,18.52479959,347.55,-12.43822953,-12.45,-0.011770472,-0.23150889,
285771.6,-4.05,18.24,-0.07,18.68422062,347.47,-12.51882934,-12.53,-0.011170657,-0.669455581,
285771.8,-4.1,18.36,-0.05,18.81221943,347.41,-12.58827056,-12.59,-0.001729441,-0.689774257,
285772,-4.17,18.48,-0.02,18.94463776,347.28,-12.71579087,-12.72,-0.004209133,-0.540269022,
285772.2,-4.26,18.61,0,19.09135145,347.11,-12.89339158,-12.89,0.003391579,-0.420426844,
285772.4,-4.34,18.75,-0.01,19.2457294,346.97,-13.03255067,-13.03,0.002550667,-0.388617849,
285772.6,-4.44,18.84,0.03,19.35611531,346.74,-13.2608592,-13.26,0.000859204,-0.235403346,
285772.8,-4.44,18.94,0.06,19.45346242,346.82,-13.19329906,-13.18,0.013299056,-0.130070181,
285773,-4.44,18.94,0.02,19.45346242,346.8,-13.19329906,-13.2,-0.006700944,-0.236807153,
285773.2,-4.46,18.99,0.07,19.5067091,346.79,-13.21697394,-13.21,0.006973936,-0.140667399,
285773.4,-4.49,18.9,0.15,19.42601606,346.63,-13.36380546,-13.37,-0.006194538,-0.169791774,
285773.6,-4.47,18.87,0.24,19.39220978,346.68,-13.32680103,-13.32,0.006801031,-0.096701323,
285773.8,-4.49,18.88,0.21,19.40655817,346.63,-13.37745339,-13.37,0.007453389,-0.09730127,
285774,-4.51,18.77,0.23,19.30422234,346.49,-13.51074094,-13.51,0.00074094,-0.154860139,
285774.2,-4.49,18.86,0.28,19.38710138,346.61,-13.39112871,-13.39,0.001128712,-0.105516502,
285774.4,-4.46,18.76,0.39,19.28287323,346.62,-13.37322756,-13.38,-0.006772435,-0.110470748,
285774.6,-4.5,18.86,0.48,19.3894198,346.59,-13.41987532,-13.41,0.009875322,-0.11482366,
285774.8,-4.54,18.89,0.45,19.42791034,346.48,-13.51408665,-13.52,-0.00591335,-0.314284733,
285775,-4.55,18.96,0.52,19.49831018,346.49,-13.49459034,-13.51,-0.015409663,-0.373551197,
285775.2,-4.53,19.07,0.53,19.60065815,346.64,-13.36270698,-13.36,0.002706984,-0.31346099,
285775.4,-4.64,19.09,0.56,19.64580617,346.35,-13.66135051,-13.65,0.011350508,-0.941400685,
285775.6,-4.67,19.13,0.64,19.69176985,346.29,-13.71868174,-13.71,0.008681739,-1.697818561,
285775.8,-4.67,19.15,0.65,19.71119986,346.29,-13.70489468,-13.71,-0.005105322,-1.807674103,
